text,target
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
Stress is overwhelming me.,3
I feel under pressure.,3
This situation is stressful.,3
I can't handle this.,3
I feel tense.,3
I'm feeling a bit stressed.,3
This is really tough.,3
I'm worried about this.,3
This makes me anxious.,3
I need to take a break.,3
